customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,avg_charge_per_minute,support_call_rate,high_service_calls,usage_intensity,customer_value_segment,rule_based_churn_risk_score,rule_based_churn_risk_level
CUST_000116,NV,113,415,No,Yes,23,205.0,101,34.85,152.0,60,12.92,158.6,59,7.14,10.2,5,2.75,2,0,train,0,1,525.8000000000001,225,57.660000000000004,0.10966146823887409,0.017699115044247787,0,low_usage,medium_value,0,low
CUST_000117,DE,110,510,No,No,0,148.5,115,25.25,276.4,84,23.49,193.6,112,8.71,12.4,3,3.35,1,0,train,0,0,630.9,314,60.8,0.09637026470122048,0.00909090909090909,0,high_usage,medium_value,10,low
CUST_000118,MD,120,415,No,Yes,39,200.3,68,34.05,220.4,97,18.73,253.8,116,11.42,10.5,4,2.84,0,0,train,0,1,685.0,285,67.04,0.09786861313868614,0.0,0,high_usage,high_value,15,low
CUST_000119,MI,157,415,No,Yes,28,192.6,107,32.74,195.5,74,16.62,109.7,139,4.94,6.8,5,1.84,3,0,train,0,1,504.6,325,56.14,0.11125644074514467,0.01910828025477707,0,low_usage,medium_value,0,low
CUST_000120,VT,103,510,No,No,0,246.5,47,41.91,195.5,84,16.62,200.5,96,9.02,11.7,4,3.16,1,0,train,0,0,654.2,231,70.71,0.10808621216753285,0.009708737864077669,0,high_usage,high_value,25,low
CUST_000121,VT,117,408,Yes,No,0,167.1,86,28.41,177.5,87,15.09,249.4,132,11.22,14.1,7,3.81,2,1,train,1,0,608.1,312,58.53,0.096250616674889,0.017094017094017096,0,medium_usage,medium_value,30,low
CUST_000122,MI,140,415,No,No,0,231.9,101,39.42,160.1,94,13.61,110.4,98,4.97,14.3,6,3.86,3,0,train,0,0,516.6999999999999,299,61.86,0.11972130830269016,0.02142857142857143,0,low_usage,medium_value,10,low
CUST_000123,UT,83,408,Yes,No,0,271.5,87,46.16,216.3,126,18.39,121.1,105,5.45,11.7,4,3.16,1,0,train,1,0,620.6,322,73.16,0.11788591685465677,0.012048192771084338,0,medium_usage,high_value,45,medium
CUST_000124,RI,145,408,No,Yes,43,257.7,97,43.81,162.1,95,13.78,286.9,86,12.91,11.1,4,3.0,2,0,train,0,1,717.8,282,73.5,0.10239621064363333,0.013793103448275862,0,high_usage,high_value,15,low
CUST_000125,IA,113,408,No,No,0,193.8,99,32.95,221.4,125,18.82,172.3,67,7.75,10.6,6,2.86,1,0,train,0,0,598.1,297,62.38,0.10429694031098478,0.008849557522123894,0,medium_usage,medium_value,10,low
CUST_000126,RI,56,415,No,No,0,226.0,112,38.42,248.5,118,21.12,140.5,142,6.32,6.9,11,1.86,1,0,train,0,0,621.9,383,67.72000000000001,0.10889210484000646,0.017857142857142856,0,medium_usage,high_value,25,low
CUST_000127,OK,96,415,No,No,0,260.4,115,44.27,146.0,46,12.41,269.5,87,12.13,11.5,4,3.11,5,0,train,0,0,687.4,252,71.92,0.10462612743671808,0.052083333333333336,1,high_usage,high_value,60,medium
CUST_000128,LA,151,408,No,No,0,178.7,116,30.38,292.1,138,24.83,265.9,101,11.97,9.8,4,2.65,0,0,train,0,0,746.5,359,69.83,0.09354320160750167,0.0,0,high_usage,high_value,25,low
CUST_000129,OH,83,415,No,No,0,337.4,120,57.36,227.4,116,19.33,153.9,114,6.93,15.8,7,4.27,0,1,train,0,0,734.4999999999999,357,87.89,0.11965963240299525,0.0,0,high_usage,high_value,25,low
CUST_000130,VA,139,510,No,Yes,23,157.6,129,26.79,247.0,96,21.0,259.2,112,11.66,13.7,2,3.7,0,0,train,0,1,677.5,339,63.150000000000006,0.09321033210332104,0.0,0,high_usage,medium_value,0,low
CUST_000131,FL,115,510,No,Yes,24,142.1,124,24.16,183.4,129,15.59,164.8,114,7.42,9.6,4,2.59,1,0,train,0,1,499.90000000000003,371,49.760000000000005,0.09953990798159633,0.008695652173913044,0,low_usage,low_value,0,low
CUST_000132,SC,87,415,No,No,0,136.3,97,23.17,172.2,108,14.64,137.5,101,6.19,7.1,5,1.92,0,0,train,0,0,453.1,311,45.92,0.10134628117413375,0.0,0,low_usage,low_value,10,low
CUST_000133,VA,141,415,No,No,0,217.1,110,36.91,241.5,111,20.53,253.5,103,11.41,12.0,6,3.24,0,0,train,0,0,724.1,330,72.08999999999999,0.09955807208949038,0.0,0,high_usage,high_value,25,low
CUST_000134,IA,141,510,No,Yes,36,187.5,99,31.88,241.4,116,20.52,229.5,105,10.33,10.5,5,2.84,3,0,train,0,1,668.9,325,65.57,0.0980266108536403,0.02127659574468085,0,high_usage,high_value,0,low
CUST_000135,MI,62,415,No,No,0,98.9,103,16.81,135.4,122,11.51,236.6,82,10.65,12.2,1,3.29,1,0,train,0,0,483.09999999999997,308,42.26,0.08747671289588077,0.016129032258064516,0,low_usage,low_value,10,low
CUST_000136,OK,146,415,No,No,0,206.3,151,35.07,148.6,89,12.63,167.2,91,7.52,6.1,3,1.65,1,0,train,0,0,528.1999999999999,334,56.87,0.10766755017039001,0.00684931506849315,0,low_usage,medium_value,10,low
CUST_000137,DE,92,415,No,Yes,33,243.1,92,41.33,213.8,92,18.17,228.7,104,10.29,12.1,2,3.27,2,0,train,0,1,697.6999999999999,290,73.05999999999999,0.1047154937652286,0.021739130434782608,0,high_usage,high_value,15,low
CUST_000138,GA,185,510,No,Yes,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,0,train,0,1,625.4000000000001,388,60.10000000000001,0.09609849696194435,0.005405405405405406,0,medium_usage,medium_value,0,low
CUST_000139,DC,148,415,No,No,0,202.0,102,34.34,243.2,128,20.67,261.3,90,11.76,10.9,3,2.94,1,0,train,0,0,717.4,323,69.71000000000001,0.0971703373292445,0.006756756756756757,0,high_usage,high_value,25,low
CUST_000140,AZ,94,408,No,Yes,38,170.1,124,28.92,193.3,116,16.43,105.9,73,4.77,12.8,4,3.46,1,0,train,0,1,482.09999999999997,317,53.580000000000005,0.11113876789047918,0.010638297872340425,0,low_usage,low_value,0,low
CUST_000141,CO,68,408,No,No,0,237.1,105,40.31,223.5,105,19.0,97.4,79,4.38,13.2,2,3.56,1,0,train,0,0,571.2,291,67.25,0.117734593837535,0.014705882352941176,0,medium_usage,high_value,25,low
CUST_000142,LA,179,408,No,No,0,219.2,92,37.26,149.4,125,12.7,244.7,104,11.01,6.1,5,1.65,0,0,train,0,0,619.4,326,62.61999999999999,0.10109783661608007,0.0,0,medium_usage,medium_value,10,low
CUST_000143,NE,94,415,No,No,0,252.6,104,42.94,169.0,125,14.37,170.9,106,7.69,11.1,7,3.0,2,0,train,0,0,603.6,342,68.0,0.1126573889993373,0.02127659574468085,0,medium_usage,high_value,25,low
CUST_000144,MN,62,415,No,No,0,147.1,91,25.01,190.4,107,16.18,195.2,115,8.78,12.2,3,3.29,0,0,train,0,0,544.9000000000001,316,53.26,0.09774270508350154,0.0,0,low_usage,low_value,10,low
CUST_000145,AR,116,408,No,No,0,173.5,93,29.5,194.1,76,16.5,208.0,112,9.36,16.2,10,4.37,3,0,train,0,0,591.8000000000001,291,59.73,0.10092936802973976,0.02586206896551724,0,medium_usage,medium_value,10,low
CUST_000146,KS,70,408,No,No,0,232.1,122,39.46,292.3,112,24.85,201.2,112,9.05,0.0,0,0.0,3,0,train,0,0,725.5999999999999,346,73.36,0.10110253583241456,0.04285714285714286,0,high_usage,high_value,25,low
CUST_000147,WV,94,510,Yes,Yes,23,197.1,125,33.51,214.5,136,18.23,282.2,103,12.7,9.5,5,2.57,4,0,train,1,1,703.3,369,67.00999999999999,0.09527939712782596,0.0425531914893617,1,high_usage,high_value,70,high
CUST_000148,AK,126,415,No,No,0,58.2,94,9.89,138.7,118,11.79,136.8,91,6.16,11.9,1,3.21,5,1,train,0,0,345.59999999999997,304,31.05,0.08984375000000001,0.03968253968253968,1,low_usage,low_value,45,medium
CUST_000149,NY,67,408,No,Yes,36,115.6,111,19.65,237.7,94,20.2,169.9,103,7.65,9.9,12,2.67,2,0,train,0,1,533.0999999999999,320,50.169999999999995,0.09410992309135248,0.029850746268656716,0,low_usage,low_value,0,low
CUST_000150,NH,19,408,No,No,0,186.1,98,31.64,254.3,57,21.62,214.0,127,9.63,14.6,7,3.94,2,0,train,0,0,669.0,289,66.83000000000001,0.09989536621823619,0.10526315789473684,0,high_usage,high_value,25,low
CUST_000151,VA,170,510,Yes,No,0,259.9,68,44.18,245.0,122,20.83,134.4,121,6.05,8.4,3,2.27,3,0,train,1,0,647.6999999999999,314,73.32999999999998,0.11321599505944109,0.01764705882352941,0,high_usage,high_value,45,medium
CUST_000152,NM,73,415,No,No,0,214.3,145,36.43,268.5,135,22.82,241.2,92,10.85,10.8,13,2.92,1,0,train,0,0,734.8,385,73.02,0.09937397931409908,0.0136986301369863,0,high_usage,high_value,25,low
CUST_000153,NY,106,408,No,No,0,158.7,74,26.98,64.3,139,5.47,198.5,103,8.93,10.2,4,2.75,1,0,train,0,0,431.7,320,44.13,0.10222376650451703,0.009433962264150943,0,low_usage,low_value,10,low
CUST_000154,WY,164,510,No,No,0,160.6,111,27.3,163.2,126,13.87,187.1,112,8.42,9.0,3,2.43,1,0,train,0,0,519.9,352,52.02,0.10005770340450088,0.006097560975609756,0,low_usage,low_value,10,low
CUST_000155,WA,51,408,No,No,0,232.4,109,39.51,187.4,95,15.93,231.2,107,10.4,9.1,3,2.46,1,0,train,0,0,660.1,314,68.3,0.10346917133767611,0.0196078431372549,0,high_usage,high_value,25,low
CUST_000156,CO,107,415,No,No,0,133.8,85,22.75,180.5,94,15.34,112.2,115,5.05,8.9,4,2.4,0,0,train,0,0,435.4,298,45.54,0.10459347726228756,0.0,0,low_usage,low_value,10,low
CUST_000157,TX,130,415,No,No,0,176.9,109,30.07,90.7,104,7.71,238.0,69,10.71,9.5,2,2.57,1,0,train,0,0,515.1,284,51.06,0.09912638322655795,0.007692307692307693,0,low_usage,low_value,10,low
CUST_000158,KY,80,408,No,No,0,209.9,74,35.68,195.1,77,16.58,208.2,119,9.37,8.8,4,2.38,2,0,train,0,0,622.0,274,64.00999999999999,0.10290996784565914,0.025,0,medium_usage,high_value,10,low
CUST_000159,MT,94,415,No,No,0,137.5,118,23.38,203.2,88,17.27,150.0,131,6.75,13.4,2,3.62,0,0,train,0,0,504.09999999999997,339,51.019999999999996,0.10121007736560206,0.0,0,low_usage,low_value,10,low
CUST_000160,OK,118,408,No,Yes,23,289.5,52,49.22,166.6,111,14.16,119.1,88,5.36,9.5,4,2.57,1,0,train,0,1,584.7,255,71.30999999999999,0.12195997947665467,0.00847457627118644,0,medium_usage,high_value,15,low
CUST_000161,MD,117,415,No,Yes,23,198.1,86,33.68,177.0,86,15.05,180.5,92,8.12,6.8,6,1.84,1,0,train,0,1,562.4,270,58.690000000000005,0.10435633001422476,0.008547008547008548,0,medium_usage,medium_value,0,low
CUST_000162,TN,78,415,No,No,0,149.7,119,25.45,182.2,115,15.49,261.5,126,11.77,9.7,8,2.62,0,0,train,0,0,603.1,368,55.32999999999999,0.09174266290830706,0.0,0,medium_usage,medium_value,10,low
CUST_000163,ME,131,510,Yes,Yes,26,292.9,101,49.79,199.7,97,16.97,255.3,127,11.49,13.8,7,3.73,4,1,train,1,1,761.6999999999999,332,81.97999999999999,0.10762767493763949,0.030534351145038167,1,high_usage,high_value,70,high
CUST_000164,DC,63,408,No,No,0,83.0,64,14.11,177.0,106,15.05,245.7,89,11.06,13.0,3,3.51,0,0,train,0,0,518.7,262,43.73,0.0843069211490264,0.0,0,low_usage,low_value,10,low
CUST_000165,MN,53,415,No,Yes,24,145.7,146,24.77,220.5,136,18.74,249.9,96,11.25,13.1,5,3.54,3,0,train,0,1,629.2,383,58.3,0.09265734265734264,0.05660377358490566,0,high_usage,medium_value,0,low
CUST_000166,DE,62,408,No,No,0,182.3,101,30.99,328.2,93,27.9,245.0,131,11.03,11.2,1,3.02,2,0,train,0,0,766.7,326,72.94,0.09513499413068996,0.03225806451612903,0,high_usage,high_value,25,low
CUST_000167,MD,97,415,No,No,0,218.0,86,37.06,184.0,94,15.64,240.5,110,10.82,6.4,8,1.73,3,0,train,0,0,648.9,298,65.25,0.10055478502080444,0.030927835051546393,0,high_usage,high_value,10,low
CUST_000168,MI,105,510,No,No,0,140.6,109,23.9,178.6,51,15.18,217.0,83,9.76,6.8,3,1.84,2,0,train,0,0,543.0,246,50.68,0.09333333333333334,0.01904761904761905,0,low_usage,low_value,10,low
CUST_000169,WA,157,415,No,No,0,152.7,105,25.96,257.5,80,21.89,198.1,93,8.91,9.4,4,2.54,1,0,train,0,0,617.6999999999999,282,59.300000000000004,0.09600129512708436,0.006369426751592357,0,medium_usage,medium_value,10,low
CUST_000170,MO,66,415,No,Yes,36,106.7,76,18.14,209.8,77,17.83,190.4,117,8.57,12.1,2,3.27,1,0,train,0,1,519.0,272,47.81,0.0921194605009634,0.015151515151515152,0,low_usage,low_value,0,low
CUST_000171,OR,38,415,No,No,0,194.4,94,33.05,186.7,95,15.87,223.3,90,10.05,10.8,5,2.92,3,0,train,0,0,615.2,284,61.89,0.10060143042912874,0.07894736842105263,0,medium_usage,medium_value,10,low
CUST_000172,MD,106,510,No,No,0,213.9,95,36.36,151.9,70,12.91,260.1,124,11.7,12.2,5,3.29,3,0,train,0,0,638.1000000000001,294,64.26,0.1007052186177715,0.02830188679245283,0,high_usage,high_value,10,low
CUST_000173,RI,99,510,No,No,0,217.2,112,36.92,246.7,89,20.97,226.1,89,10.17,15.8,7,4.27,3,0,train,0,0,705.8,297,72.33,0.10247945593652594,0.030303030303030304,0,high_usage,high_value,25,low
CUST_000174,AZ,144,510,Yes,No,0,203.5,100,34.6,247.6,103,21.05,194.3,94,8.74,11.9,11,3.21,0,0,train,1,0,657.3000000000001,308,67.6,0.1028449718545565,0.0,0,high_usage,high_value,45,medium
CUST_000175,PA,82,415,No,Yes,24,155.2,131,26.38,244.5,106,20.78,122.4,68,5.51,10.7,3,2.89,1,0,train,0,1,532.8000000000001,308,55.559999999999995,0.10427927927927925,0.012195121951219513,0,low_usage,medium_value,0,low
CUST_000176,AZ,86,408,No,Yes,31,167.6,139,28.49,113.0,118,9.61,246.9,121,11.11,12.2,6,3.29,1,0,train,0,1,539.7,384,52.49999999999999,0.09727626459143966,0.011627906976744186,0,low_usage,low_value,0,low
CUST_000177,FL,70,510,Yes,No,0,226.7,98,38.54,228.1,115,19.39,73.2,93,3.29,17.6,4,4.75,2,1,train,1,0,545.6,310,65.97,0.12091275659824047,0.02857142857142857,0,low_usage,high_value,30,low
CUST_000178,LA,93,415,No,No,0,179.3,93,30.48,178.6,98,15.18,225.2,131,10.13,11.5,6,3.11,3,0,train,0,0,594.5999999999999,328,58.9,0.09905819038008747,0.03225806451612903,0,medium_usage,medium_value,10,low
CUST_000179,FL,93,415,No,No,0,151.4,89,25.74,186.4,76,15.84,172.5,120,7.76,10.9,3,2.94,0,0,train,0,0,521.2,288,52.279999999999994,0.1003069838833461,0.0,0,low_usage,low_value,10,low
CUST_000180,FL,120,415,No,No,0,180.0,80,30.6,224.2,82,19.06,265.4,91,11.94,4.7,7,1.27,3,0,train,0,0,674.3,260,62.87,0.09323743141035148,0.025,0,high_usage,medium_value,10,low
CUST_000181,MD,136,415,No,No,0,250.2,121,42.53,267.1,118,22.7,151.0,114,6.8,13.0,2,3.51,1,1,train,0,0,681.3,355,75.54,0.11087626596213124,0.007352941176470588,0,high_usage,high_value,25,low
CUST_000182,AL,106,415,No,No,0,223.0,121,37.91,110.1,98,9.36,188.7,107,8.49,7.1,12,1.92,0,0,train,0,0,528.9,338,57.68,0.10905653242578937,0.0,0,low_usage,medium_value,10,low
CUST_000183,WA,81,415,No,No,0,183.6,116,31.21,152.6,98,12.97,212.2,99,9.55,12.2,6,3.29,3,0,train,0,0,560.6,319,57.02,0.10171245094541563,0.037037037037037035,0,medium_usage,medium_value,10,low
CUST_000184,TN,127,408,No,Yes,22,166.0,114,28.22,174.5,103,14.83,244.9,68,11.02,10.2,6,2.75,1,0,train,0,1,595.6,291,56.81999999999999,0.09539959704499662,0.007874015748031496,0,medium_usage,medium_value,0,low
CUST_000185,ME,35,408,No,No,0,149.3,113,25.38,242.2,122,20.59,174.3,104,7.84,8.9,6,2.4,2,0,train,0,0,574.6999999999999,345,56.21,0.09780755176613887,0.05714285714285714,0,medium_usage,medium_value,10,low
CUST_000186,OK,88,408,No,No,0,65.4,97,11.12,168.2,76,14.3,236.0,113,10.62,13.8,1,3.73,2,0,train,0,0,483.40000000000003,287,39.769999999999996,0.08227141083988414,0.022727272727272728,0,low_usage,low_value,10,low
CUST_000187,MO,123,415,No,No,0,206.9,85,35.17,244.7,78,20.8,221.5,136,9.97,7.7,2,2.08,3,0,train,0,0,680.8000000000001,301,68.02,0.09991186839012925,0.024390243902439025,0,high_usage,high_value,25,low
CUST_000188,IA,126,408,No,Yes,27,186.2,78,31.65,189.6,83,16.12,76.5,139,3.44,9.6,3,2.59,2,0,train,0,1,461.9,303,53.8,0.11647542758172764,0.015873015873015872,0,low_usage,low_value,0,low
CUST_000189,VA,104,415,No,Yes,23,280.2,136,47.63,220.5,92,18.74,136.9,102,6.16,13.3,3,3.59,4,0,train,0,1,650.9,333,76.12,0.11694576739898603,0.038461538461538464,1,high_usage,high_value,50,medium
CUST_000190,MD,93,408,Yes,No,0,312.0,109,53.04,129.4,100,11.0,217.6,74,9.79,10.5,2,2.84,0,1,train,1,0,669.5,285,76.66999999999999,0.11451829723674382,0.0,0,high_usage,high_value,45,medium
CUST_000191,OH,63,415,Yes,Yes,36,199.0,110,33.83,291.3,111,24.76,197.6,92,8.89,11.0,6,2.97,1,0,train,1,1,698.9,319,70.45,0.10080125912147661,0.015873015873015872,0,high_usage,high_value,35,medium
CUST_000192,OK,100,415,No,No,0,203.1,96,34.53,217.0,126,18.45,180.9,122,8.14,13.5,2,3.65,3,0,train,0,0,614.5,346,64.77000000000001,0.10540276647681043,0.03,0,medium_usage,high_value,10,low
CUST_000193,NV,53,415,No,No,0,168.8,97,28.7,220.3,87,18.73,154.3,113,6.94,10.9,2,2.94,0,0,train,0,0,554.3000000000001,299,57.309999999999995,0.10339166516326896,0.0,0,medium_usage,medium_value,10,low
CUST_000194,ID,92,415,Yes,No,0,173.1,140,29.43,240.3,105,20.43,233.2,117,10.49,9.0,5,2.43,1,0,train,1,0,655.5999999999999,367,62.78,0.09575960951799879,0.010869565217391304,0,high_usage,medium_value,30,low
CUST_000195,SD,110,408,No,Yes,40,202.6,103,34.44,118.8,128,10.1,234.9,98,10.57,9.0,9,2.43,2,0,train,0,1,565.3,338,57.54,0.1017866619494074,0.01818181818181818,0,medium_usage,medium_value,0,low
CUST_000196,IL,110,408,No,No,0,74.5,117,12.67,200.8,98,17.07,192.2,101,8.65,9.8,7,2.65,3,0,train,0,0,477.3,323,41.04,0.08598365807668133,0.02727272727272727,0,low_usage,low_value,10,low
CUST_000197,AL,73,415,No,No,0,192.2,86,32.67,168.6,116,14.33,139.8,87,6.29,9.4,6,2.54,1,0,train,0,0,509.99999999999994,295,55.83,0.10947058823529413,0.0136986301369863,0,low_usage,medium_value,10,low
CUST_000198,NJ,138,510,No,No,0,220.2,89,37.43,88.3,125,7.51,195.3,79,8.79,12.9,5,3.48,0,0,train,0,0,516.7,298,57.209999999999994,0.11072188891039286,0.0,0,low_usage,medium_value,10,low
CUST_000199,NV,137,415,Yes,No,0,135.1,95,22.97,134.1,102,11.4,223.1,81,10.04,12.3,2,3.32,2,1,train,1,0,504.59999999999997,280,47.73,0.094589774078478,0.014598540145985401,0,low_usage,low_value,30,low
CUST_000200,IN,36,415,No,No,0,253.4,77,43.08,182.4,151,15.5,275.8,103,12.41,8.4,2,2.27,1,0,train,0,0,720.0,333,73.25999999999999,0.10175,0.027777777777777776,0,high_usage,high_value,25,low
CUST_000201,WV,85,408,No,No,0,225.0,81,38.25,176.9,63,15.04,194.3,110,8.74,7.1,2,1.92,3,0,train,0,0,603.3000000000001,256,63.95,0.10600033151002818,0.03529411764705882,0,medium_usage,high_value,10,low
CUST_000202,VA,108,408,No,No,0,198.5,99,33.75,267.8,60,22.76,354.9,75,15.97,9.4,3,2.54,0,1,train,0,0,830.6,237,75.02000000000001,0.09032025042138214,0.0,0,high_usage,high_value,25,low
CUST_000203,SC,22,408,No,No,0,110.3,107,18.75,166.5,93,14.15,202.3,96,9.1,9.5,5,2.57,0,0,train,0,0,488.6,301,44.57,0.09121981170691772,0.0,0,low_usage,low_value,10,low
CUST_000204,RI,107,415,No,Yes,37,60.0,102,10.2,102.2,80,8.69,261.8,106,11.78,11.1,3,3.0,0,0,train,0,1,435.1,291,33.67,0.07738450930820501,0.0,0,low_usage,low_value,0,low
CUST_000205,IN,51,510,No,No,0,214.8,94,36.52,149.7,58,12.72,283.4,66,12.75,10.2,5,2.75,0,0,train,0,0,658.1,223,64.74000000000001,0.0983741072785291,0.0,0,high_usage,high_value,10,low
CUST_000206,OR,33,415,No,Yes,29,157.4,99,26.76,117.9,80,10.02,279.2,79,12.56,13.9,11,3.75,4,1,train,0,1,568.4,269,53.09,0.09340253342716398,0.12121212121212122,1,medium_usage,low_value,35,medium
CUST_000207,NJ,106,415,No,No,0,207.9,91,35.34,172.0,109,14.62,191.8,143,8.63,14.4,7,3.89,4,0,train,0,0,586.1,350,62.480000000000004,0.10660296877665927,0.03773584905660377,1,medium_usage,medium_value,45,medium
CUST_000208,MS,82,408,No,No,0,207.0,90,35.19,232.9,83,19.8,172.4,108,7.76,9.1,8,2.46,3,0,train,0,0,621.4,289,65.21,0.10494045703250723,0.036585365853658534,0,medium_usage,high_value,10,low
CUST_000209,TX,97,415,Yes,No,0,143.7,117,24.43,273.0,82,23.21,178.3,81,8.02,10.9,3,2.94,0,0,train,1,0,605.9,283,58.599999999999994,0.09671562964185508,0.0,0,medium_usage,medium_value,30,low
CUST_000210,DC,108,510,No,No,0,138.6,122,23.56,172.3,117,14.65,231.6,92,10.42,9.8,3,2.65,1,0,train,0,0,552.3,334,51.28,0.09284808980626472,0.009259259259259259,0,low_usage,low_value,10,low
CUST_000211,TX,114,415,No,No,0,84.7,118,14.4,249.9,86,21.24,193.4,95,8.7,14.5,8,3.92,1,0,train,0,0,542.5,307,48.260000000000005,0.08895852534562212,0.008771929824561403,0,low_usage,low_value,10,low
CUST_000212,UT,59,510,No,No,0,155.2,79,26.38,235.3,123,20.0,169.4,80,7.62,8.7,4,2.35,1,0,train,0,0,568.6,286,56.349999999999994,0.09910306014773125,0.01694915254237288,0,medium_usage,medium_value,10,low
CUST_000213,MN,24,510,No,Yes,25,164.9,110,28.03,209.3,105,17.79,231.2,55,10.4,6.7,9,1.81,1,0,train,0,1,612.1000000000001,279,58.03,0.09480477046234273,0.041666666666666664,0,medium_usage,medium_value,0,low
CUST_000214,IL,151,408,No,No,0,134.5,88,22.87,143.1,112,12.16,223.9,61,10.08,15.4,1,4.16,1,0,train,0,0,516.9,262,49.269999999999996,0.09531824337396014,0.006622516556291391,0,low_usage,low_value,10,low
CUST_000215,NM,117,415,No,No,0,143.3,103,24.36,211.3,108,17.96,185.2,96,8.33,11.5,3,3.11,1,0,train,0,0,551.3,310,53.76,0.09751496462905859,0.008547008547008548,0,low_usage,low_value,10,low
CUST_000216,WV,114,510,No,Yes,30,206.2,79,35.05,260.0,91,22.1,291.6,83,13.12,11.4,6,3.08,1,0,train,0,1,769.1999999999999,259,73.35,0.09535881435257411,0.008771929824561403,0,high_usage,high_value,15,low
CUST_000217,RI,114,510,No,Yes,28,225.8,94,38.39,193.0,117,16.41,232.4,100,10.46,8.4,9,2.27,4,0,train,0,1,659.6,320,67.52999999999999,0.10238023044269252,0.03508771929824561,1,high_usage,high_value,50,medium
CUST_000218,NH,119,408,No,No,0,138.3,89,23.51,170.5,78,14.49,263.9,98,11.88,13.5,6,3.65,3,0,train,0,0,586.2,271,53.53,0.09131695667007847,0.025210084033613446,0,medium_usage,low_value,10,low
CUST_000219,MA,118,408,Yes,No,0,160.0,123,27.2,175.4,96,14.91,184.8,99,8.32,9.9,3,2.67,2,0,train,1,0,530.1,321,53.1,0.100169779286927,0.01694915254237288,0,low_usage,low_value,30,low
CUST_000220,PA,101,415,No,No,0,206.6,105,35.12,224.9,117,19.12,249.9,100,11.25,14.6,3,3.94,0,0,train,0,0,696.0,325,69.42999999999999,0.09975574712643677,0.0,0,high_usage,high_value,25,low
CUST_000221,OK,117,415,No,No,0,134.7,121,22.9,180.0,83,15.3,200.9,104,9.04,7.7,3,2.08,1,0,train,0,0,523.3000000000001,311,49.32,0.09424804127651441,0.008547008547008548,0,low_usage,low_value,10,low
CUST_000222,AL,49,415,No,Yes,28,214.4,78,36.45,235.2,100,19.99,206.2,107,9.28,8.0,13,2.16,3,0,train,0,1,663.8,298,67.88,0.1022597167821633,0.061224489795918366,0,high_usage,high_value,15,low
CUST_000223,WY,139,415,No,No,0,192.8,104,32.78,234.4,96,19.92,203.2,101,9.14,13.0,3,3.51,3,0,train,0,0,643.4000000000001,304,65.35000000000001,0.10156978551445446,0.02158273381294964,0,high_usage,high_value,10,low
CUST_000224,PA,92,408,No,Yes,28,151.1,90,25.69,194.8,79,16.56,239.2,114,10.76,10.0,3,2.7,1,0,train,0,1,595.0999999999999,286,55.71,0.09361451856830787,0.010869565217391304,0,medium_usage,medium_value,0,low
CUST_000225,HI,148,510,Yes,No,0,218.9,88,37.21,208.0,85,17.68,203.3,99,9.15,11.1,4,3.0,0,0,train,1,0,641.3000000000001,276,67.04,0.10453765788242632,0.0,0,high_usage,high_value,45,medium
CUST_000226,AL,131,415,No,Yes,25,192.7,85,32.76,225.9,105,19.2,254.2,59,11.44,10.9,6,2.94,2,0,train,0,1,683.6999999999999,255,66.33999999999999,0.09703086148895713,0.015267175572519083,0,high_usage,high_value,0,low
CUST_000227,VT,146,510,Yes,No,0,204.4,135,34.75,219.1,90,18.62,222.7,114,10.02,10.5,6,2.84,3,0,train,1,0,656.7,345,66.23,0.10085274859144205,0.02054794520547945,0,high_usage,high_value,30,low
CUST_000228,AK,48,415,No,Yes,37,211.7,115,35.99,159.9,84,13.59,144.1,80,6.48,12.2,1,3.29,1,0,train,0,1,527.9000000000001,280,59.35,0.11242659594620191,0.020833333333333332,0,low_usage,medium_value,0,low
