customer_id,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_000402,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000403,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_000404,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000405,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000406,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000407,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000408,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000409,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000410,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000411,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000412,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000413,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000414,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000415,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000416,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000417,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000418,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000419,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000420,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000421,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000422,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000423,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000424,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000425,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000426,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_000427,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000428,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000429,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000430,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000431,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000432,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000433,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000434,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000435,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000436,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000437,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000438,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000439,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000440,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000441,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000442,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000443,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000444,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000445,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000446,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000447,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000448,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000449,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000450,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000451,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000452,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000453,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000454,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000455,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000456,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000457,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000458,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000459,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_000460,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000461,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000462,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
